Date,Open,High,Low,Close,Adj Close,Volume
2022-01-07,3512.5,3550.0,3512.5,3525.0,3045.445556640625,68452800
2022-01-10,3537.5,3550.0,3525.0,3525.0,3045.445556640625,44378600
2022-01-11,3550.0,3550.0,3500.0,3525.0,3045.445556640625,50367600
2022-01-12,3525.0,3575.0,3525.0,3575.0,3088.643310546875,34249200
2022-01-13,3575.0,3587.5,3550.0,3562.5,3077.84423828125,35763800
2022-01-14,3537.5,3612.5,3537.5,3587.5,3099.44287109375,43651400
2022-01-17,3625.0,3637.5,3575.0,3600.0,3110.242431640625,43188000
2022-01-18,3587.5,3625.0,3550.0,3625.0,3131.841064453125,64484800
2022-01-19,3587.5,3600.0,3500.0,3512.5,3034.646240234375,103093600
2022-01-20,3550.0,3587.5,3512.5,3587.5,3099.44287109375,53067000
2022-01-21,3587.5,3650.0,3562.5,3650.0,3153.440185546875,76806800
2022-01-24,3637.5,3637.5,3600.0,3637.5,3142.640625,44476800
2022-01-25,3600.0,3625.0,3575.0,3612.5,3121.0419921875,69268000
2022-01-26,3650.0,3737.5,3612.5,3737.5,3229.036376953125,140636400
2022-01-27,3737.5,3800.0,3700.0,3775.0,3261.4345703125,113618000
2022-01-28,3812.5,3825.0,3775.0,3825.0,3304.63232421875,121145200
2022-01-31,3887.5,3887.5,3725.0,3737.5,3229.036376953125,101700800
2022-02-02,3762.5,3762.5,3725.0,3737.5,3229.036376953125,68769000
2022-02-03,3737.5,3737.5,3675.0,3737.5,3229.036376953125,60204000
2022-02-04,3725.0,3762.5,3700.0,3737.5,3229.036376953125,36629400
2022-02-07,3825.0,3825.0,3737.5,3750.0,3239.835693359375,68867800
2022-02-08,3800.0,3862.5,3775.0,3812.5,3293.8330078125,158581800
2022-02-09,3850.0,3862.5,3800.0,3837.5,3315.43212890625,107360800
2022-02-10,3850.0,3875.0,3825.0,3862.5,3337.03076171875,107679400
2022-02-11,3887.5,3887.5,3825.0,3862.5,3337.03076171875,81582600
2022-02-14,3850.0,3900.0,3812.5,3900.0,3369.42919921875,76263200
2022-02-15,3900.0,3950.0,3837.5,3950.0,3412.626953125,67804400
2022-02-16,3962.5,3962.5,3875.0,3925.0,3391.028076171875,74785000
2022-02-17,3937.5,3937.5,3837.5,3925.0,3391.028076171875,103038800
2022-02-18,3912.5,3975.0,3875.0,3925.0,3391.028076171875,81303200
2022-02-21,3925.0,3962.5,3925.0,3925.0,3391.028076171875,31720800
2022-02-22,3912.5,3950.0,3887.5,3937.5,3401.827392578125,69476600
2022-02-23,3962.5,3975.0,3912.5,3937.5,3401.827392578125,85991000
2022-02-24,3862.5,3937.5,3825.0,3850.0,3326.2314453125,170297000
2022-02-25,3862.5,3875.0,3825.0,3850.0,3326.2314453125,163299800
2022-03-01,3837.5,3925.0,3825.0,3825.0,3304.63232421875,149532200
2022-03-02,3825.0,3862.5,3775.0,3812.5,3293.8330078125,110824000
2022-03-04,3850.0,3862.5,3800.0,3825.0,3304.63232421875,104914600
2022-03-07,3775.0,3812.5,3750.0,3775.0,3261.4345703125,137667600
2022-03-08,3812.5,3850.0,3775.0,3775.0,3261.4345703125,104072200
2022-03-09,3787.5,3862.5,3787.5,3812.5,3293.8330078125,115109200
2022-03-10,3850.0,3875.0,3800.0,3837.5,3315.43212890625,105803000
2022-03-11,3862.5,3862.5,3800.0,3825.0,3304.63232421875,122401600
2022-03-14,3825.0,3912.5,3812.5,3875.0,3347.830322265625,173513400
2022-03-15,3900.0,3937.5,3887.5,3887.5,3358.629638671875,146735400
2022-03-16,3900.0,4025.0,3900.0,3975.0,3434.225830078125,291909800
2022-03-17,4000.0,4050.0,3975.0,3975.0,3434.225830078125,235559000
2022-03-18,3987.5,4000.0,3937.5,3962.5,3423.42626953125,212233400
2022-03-21,3837.5,3862.5,3800.0,3825.0,3462.182861328125,162364400
2022-03-22,3850.0,3875.0,3825.0,3837.5,3473.4970703125,112672400
2022-03-23,3837.5,3900.0,3825.0,3887.5,3518.75439453125,183894800
2022-03-24,3850.0,3962.5,3850.0,3962.5,3586.640380859375,210909800
2022-03-25,3975.0,3987.5,3887.5,3925.0,3552.697265625,136083000
2022-03-28,3937.5,3950.0,3900.0,3937.5,3564.01171875,95354400
2022-03-29,3987.5,4012.5,3937.5,3962.5,3586.640380859375,160112200
2022-03-30,3975.0,3987.5,3925.0,3937.5,3564.01171875,82476000
2022-03-31,3962.5,3987.5,3925.0,3950.0,3575.325927734375,69174000
2022-04-01,3950.0,3950.0,3887.5,3937.5,3564.01171875,62912400
2022-04-04,3912.5,3950.0,3887.5,3912.5,3541.383056640625,82013800
2022-04-05,3900.0,3937.5,3900.0,3912.5,3541.383056640625,82378200
2022-04-06,3900.0,3900.0,3825.0,3837.5,3473.4970703125,129476400
2022-04-07,3837.5,3887.5,3812.5,3850.0,3484.8115234375,136162800
2022-04-08,3900.0,3900.0,3837.5,3850.0,3484.8115234375,94622400
2022-04-11,3850.0,3875.0,3825.0,3837.5,3473.4970703125,107966400
2022-04-12,3837.5,3875.0,3812.5,3850.0,3484.8115234375,92691200
2022-04-13,3837.5,3875.0,3825.0,3862.5,3496.125732421875,90558600
2022-04-14,3862.5,3875.0,3825.0,3837.5,3473.4970703125,63275600
2022-04-18,3837.5,3862.5,3787.5,3812.5,3450.868408203125,101496000
2022-04-19,3812.5,3837.5,3787.5,3787.5,3428.23974609375,104508400
2022-04-20,3825.0,3950.0,3812.5,3925.0,3552.697265625,164354800
2022-04-21,4000.0,4200.0,3962.5,4150.0,3756.355224609375,337363200
2022-04-22,4100.0,4162.5,4037.5,4137.5,3745.040771484375,168301800
2022-04-25,4100.0,4225.0,4012.5,4112.5,3722.412109375,179082600
2022-04-26,4125.0,4212.5,4112.5,4175.0,3778.98388671875,131930600
2022-04-27,4137.5,4212.5,4112.5,4112.5,3722.412109375,118272800
2022-04-28,4387.5,4537.5,4337.5,4475.0,4050.527587890625,443163800
2022-05-09,4312.5,4337.5,4162.5,4162.5,3767.66943359375,351637800
2022-05-10,3912.5,4087.5,3912.5,4050.0,3665.840576171875,498444800
2022-05-11,4050.0,4100.0,4000.0,4000.0,3620.583251953125,198922600
2022-05-12,3987.5,4025.0,3862.5,3937.5,3564.01171875,162727200
2022-05-13,3937.5,3950.0,3875.0,3900.0,3530.068603515625,165507800
2022-05-17,3900.0,4000.0,3900.0,3925.0,3552.697265625,149548800
2022-05-18,3987.5,4012.5,3900.0,3950.0,3575.325927734375,162519200
2022-05-19,3900.0,3962.5,3875.0,3950.0,3575.325927734375,127740400
2022-05-20,3975.0,4025.0,3975.0,4000.0,3620.583251953125,106866400
2022-05-23,4025.0,4037.5,3900.0,3937.5,3564.01171875,144005200
2022-05-24,3975.0,4025.0,3950.0,3962.5,3586.640380859375,134555000
2022-05-25,3950.0,4025.0,3912.5,3925.0,3552.697265625,132635400
2022-05-27,4000.0,4062.5,3975.0,4050.0,3665.840576171875,155078600
