Date,Open,High,Low,Close,Adj Close,Volume
2020-07-21,6100.0,6235.0,6100.0,6200.0,5684.90771484375,84159500
2020-07-22,6210.0,6250.0,6130.0,6180.0,5666.5693359375,44725500
2020-07-23,6180.0,6215.0,6140.0,6200.0,5684.90771484375,84026500
2020-07-24,6200.0,6200.0,6100.0,6100.0,5593.21630859375,58366500
2020-07-27,6100.0,6140.0,6000.0,6100.0,5593.21630859375,41972500
2020-07-28,6120.0,6200.0,6060.0,6185.0,5671.15380859375,65279000
2020-07-29,6185.0,6185.0,6100.0,6135.0,5625.30810546875,50262500
2020-07-30,6135.0,6240.0,6055.0,6240.0,5721.58447265625,80533500
2020-08-03,6220.0,6235.0,5825.0,6130.0,5620.72314453125,137079000
2020-08-04,6155.0,6220.0,6130.0,6210.0,5694.078125,79357000
2020-08-05,6200.0,6220.0,6100.0,6205.0,5689.49267578125,49393000
2020-08-06,6215.0,6295.0,6185.0,6260.0,5739.92333984375,55258500
2020-08-07,6265.0,6285.0,6160.0,6180.0,5666.5693359375,43621000
2020-08-10,6180.0,6200.0,6105.0,6120.0,5611.55419921875,37774500
2020-08-11,6140.0,6200.0,6130.0,6175.0,5661.9853515625,38795500
2020-08-12,6175.0,6260.0,6160.0,6260.0,5739.92333984375,35612000
2020-08-13,6260.0,6300.0,6180.0,6300.0,5776.6005859375,48581000
2020-08-14,6300.0,6405.0,6240.0,6405.0,5872.87646484375,57316000
2020-08-18,6405.0,6425.0,6300.0,6360.0,5831.61572265625,81563500
2020-08-19,6360.0,6410.0,6310.0,6330.0,5804.10791015625,58793500
2020-08-24,6340.0,6380.0,6280.0,6315.0,5790.35400390625,66882500
2020-08-25,6320.0,6380.0,6305.0,6365.0,5836.19970703125,49211000
2020-08-26,6385.0,6390.0,6305.0,6340.0,5813.27783203125,42983000
2020-08-27,6365.0,6600.0,6340.0,6600.0,6051.67724609375,68326000
2020-08-28,6560.0,6600.0,6425.0,6495.0,5955.3994140625,52292500
2020-08-31,6500.0,6540.0,6275.0,6275.0,5753.67724609375,97032000
2020-09-01,6280.0,6520.0,6240.0,6520.0,5978.32275390625,67446000
2020-09-02,6520.0,6560.0,6365.0,6435.0,5900.384765625,66065000
2020-09-03,6465.0,6500.0,6300.0,6500.0,5959.9833984375,68208500
2020-09-04,6450.0,6450.0,6265.0,6380.0,5849.95458984375,80613500
2020-09-07,6335.0,6360.0,6200.0,6285.0,5762.84619140625,64249500
2020-09-08,6285.0,6360.0,6285.0,6335.0,5808.6923828125,39649000
2020-09-09,6300.0,6320.0,6210.0,6245.0,5726.16943359375,49285000
2020-09-10,6220.0,6220.0,5810.0,5810.0,5327.30810546875,175735000
2020-09-11,5800.0,5975.0,5620.0,5905.0,5414.41650390625,403032500
2020-09-14,6000.0,6115.0,5985.0,6050.0,5547.3701171875,138115000
2020-09-15,6040.0,6100.0,5860.0,5860.0,5373.1552734375,170087000
2020-09-16,5860.0,5870.0,5745.0,5750.0,5272.2939453125,158565500
2020-09-17,5750.0,5855.0,5665.0,5755.0,5276.8779296875,138796000
2020-09-18,5700.0,5735.0,5570.0,5630.0,5162.263671875,316912000
2020-09-21,5640.0,5735.0,5595.0,5605.0,5139.33984375,112443000
2020-09-22,5520.0,5565.0,5430.0,5450.0,4997.2177734375,163442500
2020-09-23,5450.0,5585.0,5425.0,5505.0,5047.6484375,100517000
2020-09-24,5430.0,5535.0,5390.0,5445.0,4992.63330078125,88618500
2020-09-25,5480.0,5625.0,5460.0,5610.0,5143.92431640625,100705000
2020-09-28,5650.0,5695.0,5500.0,5515.0,5056.8173828125,93522000
2020-09-29,5575.0,5635.0,5460.0,5505.0,5047.6484375,117778500
2020-09-30,5565.0,5565.0,5420.0,5420.0,4969.70947265625,107377000
2020-10-01,5485.0,5570.0,5480.0,5570.0,5107.248046875,56893000
2020-10-02,5560.0,5565.0,5440.0,5505.0,5047.6484375,66848000
2020-10-05,5515.0,5560.0,5460.0,5520.0,5061.40185546875,58291000
2020-10-06,5630.0,5715.0,5600.0,5700.0,5226.4482421875,141955500
2020-10-07,5600.0,5755.0,5580.0,5755.0,5276.8779296875,89937500
2020-10-08,5790.0,5800.0,5710.0,5780.0,5299.80126953125,77384500
2020-10-09,5750.0,5775.0,5720.0,5775.0,5295.21630859375,54250500
2020-10-12,5840.0,5875.0,5830.0,5855.0,5368.5703125,82918500
2020-10-13,5840.0,5860.0,5770.0,5855.0,5368.5703125,48250500
2020-10-14,5840.0,5900.0,5810.0,5900.0,5409.83203125,83117500
2020-10-15,5875.0,5880.0,5760.0,5785.0,5304.38623046875,82067000
2020-10-16,5785.0,5790.0,5730.0,5760.0,5281.46240234375,89051500
2020-10-19,5750.0,5900.0,5710.0,5900.0,5409.83203125,56871500
2020-10-20,5880.0,5880.0,5785.0,5805.0,5322.724609375,74995500
2020-10-21,5860.0,5865.0,5730.0,5780.0,5299.80126953125,77944000
2020-10-22,5740.0,5800.0,5705.0,5800.0,5318.1396484375,96872500
2020-10-23,5840.0,5840.0,5750.0,5770.0,5290.6318359375,66328000
2020-10-26,5725.0,5835.0,5725.0,5815.0,5331.89306640625,70452500
2020-10-27,5815.0,5830.0,5755.0,5790.0,5308.970703125,89482000
2020-11-02,5760.0,5825.0,5720.0,5820.0,5336.478515625,151006500
2020-11-03,5840.0,5895.0,5835.0,5890.0,5400.662109375,78152000
2020-11-04,5900.0,5940.0,5785.0,5820.0,5336.478515625,78626000
2020-11-05,5900.0,6180.0,5900.0,6150.0,5639.06103515625,161090000
2020-11-06,6160.0,6300.0,6060.0,6300.0,5776.6005859375,137303500
2020-11-09,6300.0,6400.0,6215.0,6285.0,5762.84619140625,82739500
2020-11-10,6395.0,6600.0,6380.0,6480.0,5941.6455078125,191073500
2020-11-11,6540.0,6565.0,6480.0,6540.0,5996.6611328125,131383500
2020-11-12,6410.0,6495.0,6405.0,6420.0,5886.630859375,83082500
2020-11-13,6420.0,6450.0,6320.0,6390.0,5859.12255859375,82374500
2020-11-16,6485.0,6485.0,6385.0,6480.0,5941.6455078125,54905000
2020-11-17,6500.0,6565.0,6490.0,6550.0,6005.830078125,119784000
2020-11-18,6550.0,6575.0,6540.0,6570.0,6024.16796875,99789000
2020-11-19,6520.0,6640.0,6515.0,6615.0,6065.4296875,147346500
2020-11-20,6640.0,6650.0,6550.0,6600.0,6051.67724609375,68468500
2020-11-23,6600.0,6610.0,6550.0,6600.0,6051.67724609375,75265500
2020-11-24,6600.0,6600.0,6545.0,6565.0,6019.58447265625,72349500
2020-11-25,6580.0,6585.0,6380.0,6410.0,5877.46044921875,170140500
2020-11-26,6350.0,6490.0,6300.0,6480.0,5941.6455078125,64339000
2020-11-27,6480.0,6490.0,6380.0,6385.0,5854.53857421875,87361500
2020-11-30,6385.0,6400.0,6135.0,6205.0,5689.49267578125,393091500
2020-12-01,6220.0,6435.0,6220.0,6395.0,5863.7080078125,114563500
2020-12-02,6460.0,6485.0,6340.0,6450.0,5914.13818359375,93897500
2020-12-03,6500.0,6525.0,6425.0,6460.0,5923.30712890625,98210000
2020-12-04,6460.0,6465.0,6360.0,6390.0,5859.12255859375,64995500
2020-12-07,6500.0,6580.0,6480.0,6520.0,5978.32275390625,96636000
2020-12-08,6520.0,6520.0,6425.0,6490.0,5950.81494140625,70561500
2020-12-10,6590.0,6600.0,6540.0,6575.0,6047.015625,151420500
2020-12-11,6600.0,6780.0,6595.0,6735.0,6194.16748046875,214160000
2020-12-14,6800.0,6830.0,6795.0,6820.0,6272.34130859375,179785500
2020-12-15,6830.0,6900.0,6605.0,6790.0,6244.75048828125,164024500
2020-12-16,6860.0,6950.0,6840.0,6950.0,6391.90234375,138674000
2020-12-17,6965.0,7000.0,6820.0,6935.0,6378.107421875,91920000
2020-12-18,6935.0,6935.0,6755.0,6800.0,6253.94775390625,147238500
2020-12-21,6890.0,6890.0,6800.0,6830.0,6281.5380859375,93692500
2020-12-22,6740.0,6820.0,6710.0,6715.0,6175.7734375,61790500
2020-12-23,6905.0,6905.0,6620.0,6725.0,6184.9697265625,76948000
2020-12-28,6790.0,6820.0,6660.0,6780.0,6235.55322265625,60234000
2020-12-29,6775.0,6810.0,6740.0,6765.0,6221.7578125,34212500
2020-12-30,6800.0,6800.0,6700.0,6770.0,6226.35693359375,52675500
2021-01-04,6800.0,6855.0,6720.0,6835.0,6286.13671875,47937000
2021-01-05,6860.0,7090.0,6850.0,7090.0,6520.6591796875,104831000
2021-01-06,7050.0,7075.0,6880.0,6945.0,6387.30419921875,89753500
2021-01-07,7000.0,7050.0,6910.0,6965.0,6405.69775390625,71360000
2021-01-08,7035.0,7080.0,6975.0,7050.0,6483.8720703125,75033500
2021-01-11,7150.0,7360.0,7145.0,7345.0,6755.18310546875,169034500
2021-01-12,7345.0,7380.0,7160.0,7160.0,6585.0390625,95235000
2021-01-13,7245.0,7275.0,7070.0,7120.0,6548.25146484375,76581500
2021-01-14,7050.0,7090.0,6995.0,7020.0,6456.28125,89319500
2021-01-15,7095.0,7100.0,6840.0,6955.0,6396.50146484375,89853500
2021-01-18,6955.0,7125.0,6845.0,7120.0,6548.25146484375,86343000
2021-01-19,7120.0,7120.0,7005.0,7095.0,6525.25830078125,73777000
2021-01-20,7165.0,7295.0,7070.0,7095.0,6525.25830078125,107216000
2021-01-21,7280.0,7300.0,7060.0,7075.0,6506.8642578125,66428000
2021-01-22,7075.0,7160.0,7075.0,7080.0,6511.46240234375,80829000
2021-01-25,7200.0,7200.0,7000.0,7035.0,6470.0771484375,76836500
2021-01-26,6955.0,7000.0,6820.0,6820.0,6272.34130859375,98658000
2021-01-27,6820.0,6930.0,6705.0,6790.0,6244.75048828125,97920000
2021-01-28,6790.0,6925.0,6790.0,6900.0,6345.91796875,104627000
2021-01-29,6900.0,7000.0,6760.0,6760.0,6217.15966796875,132762500
2021-02-01,6760.0,6920.0,6595.0,6820.0,6272.34130859375,113129000
2021-02-02,6965.0,6980.0,6800.0,6800.0,6253.94775390625,86741000
2021-02-03,7000.0,7000.0,6825.0,6825.0,6276.93994140625,67291000
2021-02-04,6920.0,7000.0,6835.0,6855.0,6304.53076171875,80950500
2021-02-05,6870.0,6950.0,6855.0,6915.0,6359.71337890625,51602000
2021-02-08,7050.0,7055.0,6880.0,6920.0,6364.3115234375,45604000
2021-02-09,7000.0,7030.0,6955.0,6980.0,6419.49365234375,75574000
2021-02-10,7050.0,7050.0,6900.0,6920.0,6364.3115234375,44984500
2021-02-11,6985.0,6985.0,6840.0,6880.0,6327.5234375,36926000
2021-02-15,6830.0,6890.0,6720.0,6800.0,6253.94775390625,83922000
2021-02-16,6880.0,6945.0,6830.0,6940.0,6382.70556640625,47221000
2021-02-17,6890.0,6960.0,6850.0,6900.0,6345.91796875,66011500
2021-02-18,6850.0,6900.0,6735.0,6735.0,6194.16748046875,91204000
2021-02-19,6780.0,6850.0,6760.0,6825.0,6276.93994140625,70487500
2021-02-22,6900.0,6940.0,6790.0,6790.0,6244.75048828125,68913000
2021-02-23,6820.0,6845.0,6775.0,6825.0,6276.93994140625,58360000
2021-02-24,6825.0,6835.0,6725.0,6725.0,6184.9697265625,71869000
2021-02-25,6740.0,6770.0,6680.0,6705.0,6166.576171875,78688000
2021-02-26,6705.0,6810.0,6645.0,6710.0,6171.1748046875,173631500
2021-03-01,6830.0,7045.0,6800.0,7045.0,6479.27392578125,205539000
2021-03-02,7120.0,7160.0,7000.0,7015.0,6451.68310546875,81446500
2021-03-03,7065.0,7085.0,7000.0,7000.0,6437.8876953125,84470000
2021-03-04,6905.0,7000.0,6720.0,6720.0,6180.37158203125,120802500
2021-03-05,6720.0,6925.0,6720.0,6800.0,6253.94775390625,111871500
2021-03-08,6950.0,6950.0,6720.0,6720.0,6180.37158203125,90883000
2021-03-09,6700.0,6715.0,6600.0,6605.0,6074.6064453125,135582000
2021-03-10,6720.0,6720.0,6620.0,6705.0,6166.576171875,50302000
2021-03-12,6875.0,6880.0,6715.0,6765.0,6221.7578125,74328000
2021-03-15,6815.0,6820.0,6665.0,6665.0,6129.7880859375,57416000
2021-03-16,6710.0,6710.0,6620.0,6625.0,6093.00048828125,70755500
2021-03-17,6650.0,6665.0,6605.0,6610.0,6079.205078125,71474500
2021-03-18,6620.0,6720.0,6610.0,6705.0,6166.576171875,70067500
2021-03-19,6770.0,6770.0,6625.0,6760.0,6217.15966796875,125853000
2021-03-22,6640.0,6680.0,6610.0,6620.0,6088.40234375,67523500
2021-03-23,6720.0,6720.0,6555.0,6565.0,6037.81884765625,127762500
2021-03-24,6515.0,6550.0,6420.0,6440.0,5922.85595703125,152050000
2021-03-25,6400.0,6440.0,6330.0,6370.0,5858.4775390625,119101500
2021-03-26,6370.0,6445.0,6300.0,6415.0,5899.8642578125,134467500
2021-03-29,6410.0,6515.0,6360.0,6360.0,5849.28076171875,113370500
2021-03-30,6370.0,6455.0,6370.0,6395.0,5881.47021484375,83115500
2021-03-31,6390.0,6395.0,6145.0,6215.0,5715.92431640625,223390500
2021-04-01,6215.0,6270.0,6155.0,6225.0,5725.12109375,112286000
2021-04-05,6250.0,6290.0,6155.0,6155.0,5660.74267578125,73311500
2021-04-06,6135.0,6170.0,6080.0,6165.0,5669.939453125,80215000
2021-04-07,6155.0,6275.0,6135.0,6250.0,5748.11376953125,107908000
2021-04-08,6200.0,6215.0,6125.0,6135.0,5721.44140625,123697500
2021-04-09,6315.0,6320.0,6145.0,6200.0,5782.0595703125,116961000
2021-04-12,6295.0,6295.0,6060.0,6065.0,5656.16015625,110411500
2021-04-13,6050.0,6060.0,5980.0,6000.0,5595.5419921875,119211500
2021-04-14,6105.0,6305.0,6060.0,6305.0,5879.98193359375,135519500
2021-04-15,6305.0,6310.0,6180.0,6280.0,5856.66650390625,102686500
2021-04-16,6370.0,6370.0,6215.0,6275.0,5852.00439453125,79293500
2021-04-19,6275.0,6280.0,6230.0,6270.0,5847.34130859375,47095000
2021-04-20,6200.0,6250.0,6185.0,6235.0,5814.7001953125,72721000
2021-04-21,6200.0,6225.0,6165.0,6165.0,5749.41943359375,68397000
2021-04-22,6200.0,6275.0,6180.0,6215.0,5796.048828125,63758000
2021-04-23,6280.0,6395.0,6225.0,6390.0,5959.251953125,108498500
2021-04-26,6395.0,6400.0,6280.0,6285.0,5861.330078125,108742000
2021-04-27,6370.0,6435.0,6355.0,6405.0,5973.24072265625,132650000
2021-04-28,6400.0,6405.0,6315.0,6320.0,5893.97119140625,87660000
2021-04-29,6460.0,6460.0,6360.0,6410.0,5977.9033203125,57355000
2021-04-30,6450.0,6450.0,6380.0,6405.0,5973.24072265625,65829500
2021-05-03,6480.0,6480.0,6345.0,6390.0,5959.251953125,42065500
2021-05-04,6350.0,6430.0,6340.0,6400.0,5968.57763671875,50123500
2021-05-05,6420.0,6430.0,6400.0,6425.0,5991.89306640625,51685000
2021-05-06,6400.0,6450.0,6400.0,6425.0,5991.89306640625,38115500
2021-05-07,6460.0,6460.0,6385.0,6400.0,5968.57763671875,48864000
2021-05-10,6400.0,6420.0,6395.0,6420.0,5987.22998046875,68180500
2021-05-11,6400.0,6480.0,6305.0,6480.0,6043.18505859375,70680000
2021-05-17,6500.0,6500.0,6375.0,6500.0,6061.83642578125,129058500
2021-05-18,6400.0,6455.0,6365.0,6390.0,5959.251953125,73563000
2021-05-19,6380.0,6400.0,6335.0,6345.0,5917.28564453125,64912500
2021-05-20,6390.0,6435.0,6350.0,6380.0,5949.9267578125,64950000
2021-05-21,6450.0,6450.0,6260.0,6360.0,5931.2744140625,92620000
2021-05-24,6355.0,6380.0,6290.0,6325.0,5898.6337890625,59210000
2021-05-25,6300.0,6440.0,6300.0,6355.0,5926.611328125,87470000
2021-05-27,6440.0,6480.0,6270.0,6270.0,5847.34130859375,537971500
2021-05-28,6330.0,6370.0,6330.0,6340.0,5912.623046875,102108500
2021-05-31,6360.0,6390.0,6325.0,6375.0,5945.26318359375,101442000
2021-06-02,6500.0,6515.0,6420.0,6465.0,6029.19580078125,141732500
2021-06-03,6495.0,6600.0,6430.0,6600.0,6155.0966796875,133810500
2021-06-04,6620.0,6620.0,6500.0,6580.0,6136.4443359375,62108500
2021-06-07,6560.0,6570.0,6430.0,6530.0,6089.81494140625,62576000
2021-06-08,6575.0,6575.0,6430.0,6430.0,5996.5556640625,64348000
2021-06-09,6360.0,6535.0,6360.0,6530.0,6089.81494140625,77198000
2021-06-10,6555.0,6620.0,6490.0,6620.0,6173.748046875,73262500
2021-06-11,6570.0,6580.0,6460.0,6470.0,6033.8603515625,72780500
2021-06-14,6520.0,6520.0,6400.0,6410.0,5977.9033203125,61478500
2021-06-15,6445.0,6470.0,6405.0,6470.0,6033.8603515625,87799000
2021-06-16,6420.0,6435.0,6360.0,6385.0,5954.5888671875,48984000
2021-06-17,6390.0,6390.0,6275.0,6330.0,5903.29638671875,68448500
2021-06-18,6300.0,6345.0,6280.0,6325.0,5898.6337890625,118043000
2021-06-21,6300.0,6300.0,6210.0,6250.0,5828.689453125,60823500
2021-06-22,6250.0,6390.0,6240.0,6340.0,5912.623046875,65824000
2021-06-23,6295.0,6340.0,6230.0,6230.0,5810.0380859375,52451000
2021-06-24,6310.0,6310.0,6200.0,6210.0,5791.38671875,56010000
2021-06-25,6230.0,6260.0,6190.0,6190.0,5772.73388671875,68939500
2021-06-28,6100.0,6150.0,6055.0,6055.0,5646.83447265625,84420500
