Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,3999.930908203125,4009.021728515625,3963.56787109375,4009.021728515625,3236.680419921875,45886302
2020-01-03,4018.1123046875,4036.2939453125,3990.840087890625,4018.1123046875,3244.019775390625,91189705
2020-01-06,3963.56787109375,3990.840087890625,3927.204833984375,3972.65869140625,3207.322998046875,48648450
2020-01-07,4009.021728515625,4009.021728515625,3981.74951171875,3999.930908203125,3229.3408203125,114344885
2020-01-08,3981.74951171875,3999.930908203125,3945.386474609375,3981.74951171875,3214.662353515625,188929583
2020-01-09,3999.930908203125,4018.1123046875,3972.65869140625,3999.930908203125,3229.3408203125,79280569
2020-01-10,4027.203125,4027.203125,3990.840087890625,4009.021728515625,3236.680419921875,137292491
2020-01-13,4027.203125,4099.92919921875,4018.1123046875,4099.92919921875,3310.07470703125,122488655
2020-01-14,4127.20166015625,4181.74609375,4109.02001953125,4154.4736328125,3354.111083984375,174258629
2020-01-15,4154.4736328125,4163.564453125,4118.11083984375,4163.564453125,3361.450439453125,112825318
2020-01-16,4154.4736328125,4172.6552734375,4099.92919921875,4154.4736328125,3354.111083984375,147387255
2020-01-17,4199.92724609375,4218.10888671875,4181.74609375,4209.01806640625,3398.1474609375,133295352
2020-01-20,4263.5625,4263.5625,4209.01806640625,4236.29052734375,3420.165771484375,90022804
2020-01-21,4245.38134765625,4254.47216796875,4218.10888671875,4245.38134765625,3427.5048828125,81224962
2020-01-22,4254.47216796875,4281.744140625,4245.38134765625,4281.744140625,3456.862548828125,90609115
2020-01-23,4290.8349609375,4327.19775390625,4263.5625,4309.0166015625,3478.881103515625,153849977
2020-01-24,4299.92578125,4318.107421875,4254.47216796875,4309.0166015625,3478.881103515625,105620964
2020-01-27,4272.6533203125,4272.6533203125,4218.10888671875,4227.19970703125,3412.826171875,103076840
2020-01-28,4163.564453125,4218.10888671875,4154.4736328125,4199.92724609375,3390.807861328125,104935872
2020-01-29,4199.92724609375,4236.29052734375,4181.74609375,4199.92724609375,3390.807861328125,214362682
2020-01-30,4272.6533203125,4272.6533203125,4163.564453125,4163.564453125,3361.450439453125,96500596
2020-01-31,4154.4736328125,4163.564453125,4054.475341796875,4054.475341796875,3273.377197265625,150763654
2020-02-03,4054.475341796875,4081.74755859375,4045.384765625,4054.475341796875,3273.377197265625,144745560
2020-02-04,4263.5625,4263.5625,4109.02001953125,4145.3828125,3346.771484375,123617275
2020-02-05,4154.4736328125,4163.564453125,4099.92919921875,4145.3828125,3346.771484375,100395764
2020-02-06,4172.6552734375,4172.6552734375,4118.11083984375,4136.2919921875,3339.431884765625,104342852
2020-02-07,4163.564453125,4163.564453125,4127.20166015625,4136.2919921875,3339.431884765625,146349277
2020-02-10,4090.83837890625,4118.11083984375,3999.930908203125,4090.83837890625,3302.735107421875,187982906
2020-02-11,4127.20166015625,4127.20166015625,4072.656982421875,4099.92919921875,3310.07470703125,93666727
2020-02-12,4109.02001953125,4145.3828125,4109.02001953125,4118.11083984375,3324.753173828125,143167912
2020-02-13,4163.564453125,4172.6552734375,4127.20166015625,4154.4736328125,3354.111083984375,87683284
2020-02-14,4118.11083984375,4172.6552734375,4118.11083984375,4136.2919921875,3339.431884765625,139707803
2020-02-17,4072.656982421875,4127.20166015625,4063.566162109375,4063.566162109375,3280.716796875,131738165
